82.0,1.94657942104504
107.0,3.477490372807169
584.0,2.547219967796065
449.0,1.6829239268106266
485.0,1.1910853640105654
566.0,1.2987585516496924
1141.0,0.2187370599583977
1076.0,1.7932469457666178
188.0,1.3562058280463631
80.0,3.888271526612619
703.0,1.6472235974829628
939.0,0.9012863801270548
756.0,0.4283528609684863
504.0,2.1272329783644763
992.0,3.757762858199367
559.0,1.6341052944166907
1085.0,1.2359551367214932
121.0,1.729593207834622
1007.0,0.7460257967337567
888.0,1.9399460358072629
231.0,0.2206982324425268
542.0,1.276143519853162
255.0,0.1525474517135785
251.0,0.8188678596158243
242.0,1.632254925100628
4.0,1.1071050485592555
866.0,1.9653344864222229
1177.0,0.6128007028613478
957.0,1.8458361379167048
713.0,0.8837042940434796
949.0,0.969747743739928
1069.0,0.1628150020259304
407.0,1.9549779978861663
1.0,1.9482502748052173
109.0,1.7991377889762818
685.0,0.5652638320241574
1122.0,0.8009059861114898
1038.0,0.5293777682325767
113.0,0.903213680173414
1088.0,0.2900607931282684
961.0,1.159866811911513
240.0,1.718884043736174
783.0,1.2005639573244686
1145.0,1.6371018429288755
110.0,0.6958979425398302
1046.0,0.2255664939321078
1005.0,0.2088698933158463
64.0,0.7388784924354099
581.0,2.3373892796933724
96.0,1.1529202080725935
804.0,1.629619802004625
450.0,1.492414418769272
475.0,0.380413187636418
543.0,0.253842275616978
1012.0,0.6947210068887779
1105.0,1.3646706268474504
1148.0,1.9592551320267464
1020.0,0.1536663659786441
956.0,0.837423559374
442.0,1.9478611641698316
719.0,1.386420528766958
875.0,0.5683226622673143
1031.0,1.998448257633203
1033.0,0.3665215521583209
1077.0,0.2246572414599041
134.0,1.0555770782548606
731.0,1.4385819485781943
